id,target_name_ar,sentence,subject,relation,object,evidence,split
190,سلطان جدعان عواد مذود (اللغيصم) الشمري,تعديل سلطان جدعان عواد مذود اللغيصم الشمري ( -) نايب سابق في مجلس الامه الكويتي 2013 خاض انتخابات مجلس الامه الكويتي 2020 وحصل علا المركز ال 17 بعدد اصوات 2821 ولم ينجح,,,,,
191,سلطان جدعان عواد مذود (اللغيصم) الشمري,الرييسيه / الاشخاص / سلطان جدعان عواد مذود (اللغيصم) الشمري سلطان جدعان عواد مذود (اللغيصم) الشمري الطايفه سني العايله الشمري القبيله الشمر المشاركات في الانتخابات ومجالس الامه الانتخابات الدايره الترتيب عدد الاصوات النتيجه مجلس الامه 2020 الدايره الرابعه 2020 18 2821 مجلس الامه 2016 الدايره الرابعه 2016 12 2674 مجلس الامه 2013 الدايره الرابعه 2013 1 2901 فاز مجلس الامه (ديسمبر 2012) الدايره الرابعه (ديسمبر 2012) 12 891,,,,,
192,محمد الودعاني,محافظه فضيله قاضي محكمه بقعاء الشيخ الدكتور محمد الودعاني بمناسبه انتقال عمله الا,,,,,
193,بدر سيار عيد عفاس الشمري,الموسوعه الحره معلومات شخصيه اسم الولاده بدر سيار عيد عفاس الشمري الميلاد 20 يناير 1973 (العمر 53 سنه) الجنسيه الكنيه ابو خالد الديانه الاسلام الحياه العمليه المهنه سياسي,,,,,
194,فيصل سعود صالح الدويسان,الموسوعه الحره مناصب معلومات شخصيه اسم الولاده فيصل سعود صالح الدويسان تاريخ الميلاد سنه 1964 (العمر 61-62 سنه) مواطنه الكويت الحياه العمليه المهنه سياسي تعديل مصدري,,,,,
195,شريدة عبدالله سعد المعوشرجي,الموسوعه الحره شريده عبدالله المعوشرجي نايب رييس مجلس الوزراء,,,,,
196,شريدة عبدالله سعد المعوشرجي,11:15 ص مشاركه صدر اليوم الاحد مرسوم اميري بتعيين شريده عبدالله سعد المعوشرجي نايبا لرييس مجلس الوزراء ووزير دوله لشوون مجلس الوزراء,,,,,
197,شريدة عبدالله سعد المعوشرجي,1 (كونا) -- صدر اليوم الاحد مرسوم اميري بتعيين شريده عبدالله سعد المعوشرجي نايبا لرييس مجلس الوزراء ووزير دوله لشوون مجلس الوزراء,,,,,
198,شريدة عبدالله سعد المعوشرجي,السيره الذاتيه لنايب رييس مجلس الوزراء ووزير دوله لشوون مجلس الوزراء شريده عبدالله سعد المعوشرجي الاحد 28 يناير 2024 فيسبوك تويتر واتساب تيلقرام مشاركه عبر البريد طباعه,,,,,
199,مطلق مزيد مطلق المسعود,الموسوعه الحره مطلق المسعود معلومات شخصيه اسم الولاده مطلق مزيد مطلق المسعود الميلاد 1942 الوفاه 5 مايو 1998 (56 سنه) مقبره الصليبيخات الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب قبلي مستقل تعديل مصدري تعديل مطلق مزيد مطلق المسعود المطيري مواليد دوله الكويت ( 1942 5 مايو 1998 ),,,,,
200,محمد عبدالله خالد عبدالرحمن العبدالجادر,النايب محمد عبدالله خالد عبدالرحمن العبدالجادر النايب محمد عبدالله خالد عبدالرحمن العبدالجادر المصور : ارشيف,,,,,
201,نورة سليمان سالم الفصام,تعديل نوره سليمان سالم الفصام هي وزيره الماليه ووزيره دوله للشوون الاقتصاديه والاستثمار في دوله الكويت منذ 25 اغسطس 2024,,,,,
202,نورة سليمان سالم الفصام,"نت نشر في: 26 اغسطس ,2024: 01:00 م GST اخر تحديث: 26 اغسطس ,2024: 01:15 م GST وضع القراءه 100% حجم الخط شارك اغلاق تم نسخ الرابط اعلنت وكاله الانباء الرسميه الاحد صدور مرسوم يقضي بتعيين نوره سليمان سالم الفصام وزيره للماليه ووزيره دوله للشوون الاقتصاديه والاستثمار",,,,,
203,نورة سليمان سالم الفصام,نوره سليمان سالم الفصام وزيره المالنيه الكويتيه الكويت خليفه عبدالله ضاحي العجيل العسكر انضم الا المحادثه دخول او اكمل ك زاير خروج ✓ شارك تعليقك,,,,,
204,نورة سليمان سالم الفصام,8 (كونا) -- صدر اليوم الاثنين مرسوم اميري بقبول استقاله وزير الماليه ووزير الدوله للشوون الاقتصاديه والاستثمار نوره سليمان سالم الفصام,,,,,
205,نورة سليمان سالم الفصام,صدر مرسوم يقضي بتعيين نوره سليمان سالم الفصام وزيره للماليه ووزيره دوله للشوون الاقتصاديه والاستثمار,,,,,
206,محمد عبدالفتاح,تحيا مصر ينشر السيره الذاتيه ل محمد عبدالفتاح ادم بعد فوزه في انتخابات النواب 2025 النايب محمد عبدالفتاح ادم الثلاثاء 18/نوفمبر/2025,,,,,
207,محمد عبدالفتاح,12:41 م 11/18/2025 12:41:47 PM اخبار البرلمان عبدالعزيز مجدي طباعه ينشر موقع تحيا مصر السيره الذاتيه للنايب محمد عبدالفتاح ادم,,,,,
208,محمد عبدالفتاح,12:41 م 11/18/2025 12:41:47 PM اخبار البرلمان عبدالعزيز مجدي طباعه ينشر موقع تحيا مصر السيره الذاتيه للنايب محمد عبدالفتاح ادم،,,,,,
209,محمد عبدالفتاح,وفاز النايب محمد عبدالفتاح ادم في انتخابات مجلس النواب عن القايمه الوطني عن قطاع شمال ووسط وجنوب الصعيد,,,,,
210,محمد عبدالفتاح,السيره الذاتيه للنايب محمد عبدالفتاح ادم بعد يشغل النايب محمد عبدالفتاح ادم منصب امين عام حزب مستقبل وطن بمحافظه قنا,,,,,
211,عواطف العازمي,محافظه القريات 25/03/2021 4:09 م عواطف العازمي مديرا للقسم النسايي ببلديه,,,,,
212,براك ناصر فلاح النون ابو حقطه,الموسوعه الحره معلومات شخصيه اسم الولاده براك ناصر فلاح النون ابو حقطه الميلاد 1944 (العمر 82 سنه) الجنسيه الديانه مسلم الحياه العمليه المدرسه الام دكتوراه في الاقتصاد المهنه سياسي الحزب مستقل,,,,,
213,حامد محمد كميخ العازمي,الموسوعه الحره حامد محمد العازمي وزير التربيه في المنصب 19 نوفمبر,,,,,
214,حسين مزيد عويس هادي الديحاني,الموسوعه الحره معلومات شخصيه اسم الولاده حسين مزيد عويس هادي الديحاني المطيري الميلاد 1955 (العمر 71 سنه) مواطنه مناصب الحياه العمليه المدرسه الام ليسانس اداب جامعه دمشق المهنه سياسي تعديل مصدري,,,,,
215,حسين مزيد عويس هادي الديحاني,الثالث حسين مزيد عويس هادي الديحاني من مواليد 1955 وحاصل علا ليسانس اداب من جامعه دمشق وحظا بعضويه مجلس الامه عام 1999 و2003 و2006وعضو المجلس البلدي عام 1992 ونايب رييس المجلس البلدي عام 1995,,,,,
216,حسين مزيد عويس هادي الديحاني,اما المرشح الثاني الفايز حسين مزيد عويس هادي الديحاني مواليد 1955 وحاصل علا ليسانس اداب وحظا بعضويه مجلس الامه لعامي 1999 و2003 وعضو المجلس البلدي عام 1992 ونايب رييس المجلس البلدي عام 1995,,,,,
217,مخلد راشد سعد غريب العازمي,الموسوعه الحره معلومات شخصيه اسم الولاده مخلد راشد سعد غريب العازمي تاريخ الميلاد 1961 (العمر 65 سنه) مواطنه الكويت مناصب الحياه العمليه المهنه سياسي تعديل مصدري,,,,,
218,مخلد راشد سعد غريب العازمي,النايب مخلد راشد سعد غريب العازمي النايب مخلد راشد سعد غريب العازمي المصور : ارشيف,,,,,
219,شفيقه العوضي,تعيين شفيقه العوضي مديرا عاما لهييه ذوي الاعاقه سيف باكير 04 اكتوبر 2016 103 اضغط هنا لقراءه ملخص الموضوع (تجريبي) اعلن وزير الدوله لشوون مجلس الوزراء الشيخ محمد العبدالله ان مجلس الوزراء احيط علما اليوم بقبول استقاله الدكتور طارق الشطي مدير عام الهييه العامه لشوون ذوي الاعاقه,,,,,
220,شفيقه العوضي,واعتمد مشروع مرسوم تعيين الدكتوره شفيقه العوضي مديرا عاما للهييه بدرجه وكيل وزاره,,,,,
221,تركي محمد فلاح فالح المجليه العازمي,تخصص ادراه المهنه سياسي صحفي الحزب قبلي مستقل تعديل مصدري تعديل تركي محمد فلاح فالح المجليه العازمي ( 1958 ),,,,,
222,عبدالله الهاجري,وكيل شوون المستهلكين في «الكهرباء» اعلن عن تشكيل فرق لمتابعه فواتير القياديين في الدوله باشراف الوزير الهاجري ل«الراي»: تحصيل 90 مليون دينار في شهرين عبدالله الهاجري 5 سبتمبر 2012 12:00 ص,,,,,
223,عبدالله الهاجري,كشف وكيل وزاره الكهرباء والماء المساعد لشوون المستهلكين عبدالله الهاجري ل«الراي» ان مجموع المبالغ المستحقه علا المستهلكين للكهرباء والماء في الكويت حتا شهر ابريل الماضي بلغ 302 مليون دينار,,,,,
224,سالم مثيب أحمد مثيب الأذينة,تعديل سالم مثيب الاذينه العازمي مواليد 1968 وزير كويتي سابق,,,,,
225,سالم مثيب أحمد مثيب الأذينة,شغل منصب رييس الهييه العامه للاتصالات وتقنيه المعلومات بدرجه وزير من سنه 2014 الا 2022م 2 انظر ايضا بدر الشريعان عبد الله عبد المحسن الشرهان المراجع ^ سالم مثيب احمد مثيب الاذينه نسخه محفوظه 27 سبتمبر 2015 علا موقع واي باك مشين ^ جريده النهار :: الاولا :: الاذينه رييسا لهييه الاتصالات :: :: 28/10/2014 نسخه محفوظه 04 مارس 2016 علا موقع واي باك مشين بوابه اعلام بوابه الكويت مجلوبه من « https://ar,,,,,
226,صالح عبدالوهاب حسين الرومي,الموسوعه الحره صالح الرومي معلومات شخصيه اسم الولاده صالح عبد الوهاب حسين الرومي مكان الميلاد الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب مستقل تعديل مصدري,,,,,
227,فيصل عبدالرحمن مدلج محمد المدلج,الرييسيه / الاشخاص / فيصل عبدالرحمن مدلج محمد المدلج فيصل عبدالرحمن مدلج محمد المدلج العايله المدلج المشاركات في الحكومه الحكومه الوزاره الحكومه 37 وزاره التجاره والصناعه وزير التجاره والصناعه وزاره الدوله للشوون الاقتصاديه وزير دوله للشوون الاقتصاديه المشاركات في الانتخابات ومجالس الامه الانتخابات الدايره الترتيب عدد الاصوات النتيجه مجلس الامه 2003 الخالديه (2003) 7 481 خسر,,,,,
228,فيصل عبدالرحمن مدلج محمد المدلج,وزير الدوله لشوون مجلس الوزراء فيصل عبدالرحمن مدلج محمد المدلج,,,,,
229,عباس حسين شعبان الخضاري,الموسوعه الحره معلومات شخصيه اسم الولاده عباس حسين شعبان الخضاري الميلاد 1936 (العمر 90 سنه) الجنسيه الديانه مسلم الحياه العمليه المدرسه الام دبلوم في العلوم الاداري المهنه سياسي الحزب شيعي,,,,,
230,نوره العجمي,محافظ لمركز تنميه الايرادات غير النفطيه سعاده الدكتور سطام السبيعي الرييس التنفيذي للمركز الوطني للذكاء الاصطناعي في الهييه السعوديه للبيانات والذكاء الاصطناعي (سدايا) سعاده الاستاذه نوره العجمي وكيل وزاره التجاره المساعد للاعمال الرقابيه سعاده الاستاذ ابراهيم العليان مدير عام الرقابه والتفتيش في وزاره السياحه سعاده المهندس علي بن هادي راجحي الرييس التنفيذي للمركز الوطني للتفتيش والرقابه تاريخ اخر تعديل: 25/12/2025,,,,,
231,محمد براك عبدالمحسن محمد المطير,عضو مجلس الامه 19 يوليو 2003 7 اكتوبر 2012 جابر الاحمد الجابر الصباح سعد العبد الله السالم الصباح صباح الاحمد الجابر الصباح جاسم محمد الخرافي معلومات شخصيه اسم الولاده محمد براك عبدالمحسن محمد المطير تاريخ الميلاد 5 مايو 1969 (العمر 56 سنه) الجنسيه الكويت الكنيه ابو براك الديانه الاسلام الحياه العمليه المهنه سياسي,,,,,
232,محمد براك عبدالمحسن محمد المطير,تعديل محمد براك المطير (مواليد 5 مايو 1969 ) سياسي كويتي,,,,,
233,محمد براك عبدالمحسن محمد المطير,وزير انس الصالح (سبتمبر 2020) تصويت فتح باب ما يستجد من اعمال (تعديل النظام الانتخابي) مجلس الامه 2020 اشترك محمد المطير مع بتقديم استجواب الا رييس مجلس الوزراء صباح الخالد الحمد الصباح من محور واحد فقط وهو الانتقاييه في تطبيق القانون,,,,,
234,محمد براك عبدالمحسن محمد المطير,"30/09/2022"" في 2022-12-02 ""كونا : مجلس الامه ينتخب محمد براك المطير نايبا لرييس المجلس للفصل التشريعي ال17",,,,,
235,محمد براك عبدالمحسن محمد المطير,"07/06/2023"" في 2023-09-23 ""كونا : مجلس الامه ينتخب محمد براك المطير نايبا لرييس المجلس للفصل التشريعي ال17",,,,,
236,محمد براك عبدالمحسن محمد المطير,"10/05/2024"" في 2024-05-11 2024-05-10 محمد براك عبد المحسن محمد المطير 2020-1-22 علا موقع محمد براك المطير 31 يوليو 2019 علا موقع انشطه نواب الدايره الثالثه وتصويتهم علا اهم القضايا",,,,,
237,حمد خليفة الحميدة,الموسوعه الحره حمد خليفه الحميده مناصب معلومات شخصيه اسم الولاده حمد خليفه الحميده العازمي الميلاد 1916 تاريخ الوفاه 20 فبراير 1981 (65 سنه) الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب مستقل قبلي تعديل مصدري تعديل حمد خليفه الحميده العازمي,,,,,
238,فيصل جاسم عبدالله القضيبي,( مارس 2020 ) فيصل القضيبي معلومات شخصيه اسم الولاده فيصل جاسم عبدالله القضيبي مكان الميلاد الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب مستقل تعديل مصدري,,,,,
239,احمد ايمن احمد عثمان,واكد العميد ايمن احمد عثمان لسودان تربيون ان ولايات: الخرطوم والنيل الابيض والجزيره الان خاليه من مليشيات الدعم السريع بعد ان استعاد الجيش السيطره علا جبل الاولياء,,,,,
240,جاسم إسماعيل جمعة,الموسوعه الحره جاسم اسماعيل جمعه مناصب نايب في مجلس الامه الكويتي 1971,,,,,
241,جاسم إسماعيل جمعة,1975 الانتخابات انتخابات مجلس الامه الكويتي 1971 معلومات شخصيه اسم الولاده جاسم اسماعيل جمعه الياسين الميلاد 1 يناير 1938 مدينه الكويت الوفاه 11 فبراير 2023 (85 سنه) 1 مدينه الكويت مواطنه الكويت الديانه مسلم الحياه العمليه المدرسه الام جامعي المهنه سياسي,,,,,
242,راشد سيف راشد الحجيلان,الموسوعه الحره راشد سيف الحجيلان مناصب معلومات شخصيه الميلاد 1936 مواطنه الحياه العمليه المهنه سياسي تعديل مصدري,,,,,
243,عبدالعزيز  بودستور,منها اربع من وزاره الاعلام وهم مدير المصنفات الفنيه عبدالعزيز بودستور,,,,,
244,عسكر عويد عسكر بقان العنزي,الموسوعه الحره مناصب معلومات شخصيه اسم الولاده عسكر عويد عسكر بقان العنزي تاريخ الميلاد 1971 (العمر 54-55) مواطنه الكويت الحياه العمليه المهنه سياسي تعديل مصدري,,,,,
245,عسكر عويد عسكر بقان العنزي,المرشح والنايب السابق عسكر عويد عسكر بقان العنزي المرشح والنايب السابق عسكر عويد عسكر بقان العنزي المصور : غازي قفاف,,,,,
246,فارس سعد عيد عبدالله العتيبي,الموسوعه الحره معلومات شخصيه اسم الولاده فارس سعد عيد عبد الله العتيبي الميلاد 14 اكتوبر 1974 (العمر 51 سنه) الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب مستقل تعديل مصدري,,,,,
247,عبدالرزاق مشاري العدواني,العايله عبدالرزاق مشاري العدواني وزير العدواني عبدالله مرزوق ناهي مفرج العدواني نايب العدواني Comments & Questions Michael Herb,,,,,
248,أحمد فهد سليمان الطخيم,( مارس 2020 ) احمد الطخيم معلومات شخصيه اسم الولاده احمد فهد سليمان الطخيم مكان الميلاد الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب مستقل تعديل مصدري,,,,,
249,سلطان سلمان سلطان العجمي,الموسوعه الحره معلومات شخصيه اسم الولاده سلطان سلمان سلطان العجمي الميلاد 1940 (العمر 86 سنه) الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب مستقل,,,,,
250,مزعل محمد هادي محمد النمران,يذكر ان المرشح الاول الفايز مزعل محمد هادي محمد النمران من مواليد عام 1961حاصل علا بكالوريوس علوم شرطيه وتقلد عدد من رياسه الاقسام في وزاره الداخليه منها رييس قسم الفحص الفني لمحافظه حولي ورييس اختبار مدرسه العاصمه رييس قسم الرخص في محافظه حولي ورييس الفحص الفني لمحافظه الفروانيه,,,,,
251,مزعل محمد هادي محمد النمران,سعود قناص سعود محمد النمران فلاح سعود النمران سني محمد مجبل صالح النمران هادا عدس صالح النمران محمد سعود محمد النمران مزعل محمد هادي محمد النمران سني نايب Comments & Questions Michael Herb,,,,,
252,محمد مروي ملفي مبارك الهدية,الموسوعه الحره معلومات شخصيه اسم الولاده محمد مروي ملفي مبارك الهديه الميلاد (العمر 61-62) الجنسيه الحياه العمليه التعلم بكالوريوس هندسه مدنيه المدرسه الام جامعه الكويت المهنه سياسي الحزب قبلي مستقل تعديل مصدري,,,,,
253,محمد مروي ملفي مبارك الهدية,"وزير انس الصالح (سبتمبر 2020) مراجع ""مجلس الامه دوله الكويت"" في 2018-10-25 2020-02-21 ""انتخابات مجلس الامه 2022"" جريده الانباء الكويتيه في 2022-08-26 2022-10-02 ""محمد مروي الهديه"" في 2016-11-27 2020-02-21 ""مجلس الامه",,,,,
254,سعود نشمى عواد معلج الحريجي,الموسوعه الحره معلومات شخصيه اسم الولاده سعود نشمي عواد معلج الحريجي الميلاد (العمر 63-64) الجنسيه الديانه مسلم الحياه العمليه المدرسه الام جامعي المهنه سياسي الحزب قبلي,,,,,
255,حمد جابر العلي الصباح,"ISBN 036769476X a b ""KUNA : السيره الذاتيه لنايب رييس مجلس الوزراء وزير الدفاع الشيخ حمد جابر العلي الصباح",,,,,
256,مبارك براك سالم حطاب الهيفي,الموسوعه الحره مبارك الهيفي معلومات شخصيه اسم الولاده مبارك براك سالم حطاب الهيفي الميلاد 1958 (العمر 68 سنه) الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب مستقل,,,,,
257,مبارك براك سالم حطاب الهيفي,"الاسلاميون المستقلون طرح الثقه بالوزير ضيف الله شرار ( 2003 معارض طرح الثقه طرح الثقه بالوزير الابراهيم ( 2002 ممتنع تجنيس البدون ( 2000 موافق طرح الثقه بالصبيح ( 2000 مويد طرح الثقه حقوق المراه السياسه ( 1999 غير موافق مراجع عدل ^ ""مبارك براك سالم حطاب الهيفي""",,,,,
258,عبدالعزيز الفودري,والقا امر قاعده احمد الجابر الجويه العقيد الركن طيار عبدالعزيز الفودري كلمه اشاد خلالها بالدعم اللامحدود الذي يقدمه النايب الاول لرييس مجلس الوزراء ووزير الدفاع الشيخ جابر المبارك الحمد الصباح ورييس الاركان العامه واعطا نبذه عن المناهج والدروس والتدريبات العمليه التي تلقاها منتسبي هذه الدوره خلال فتره دراستهم والتي شملت دروس عسكريه نظريه وعمليه,,,,,
259,بخيت شبيب بخيت الرشيدي,الرييسيه / الاشخاص / بخيت شبيب بخيت الرشيدي بخيت شبيب بخيت الرشيدي العايله الرشيدي القبيله الرشايده المشاركات في الحكومه الحكومه الوزاره الحكومه 35 وزاره الكهرباء والماء والطاقه المتجدده وزير الكهرباء و الماء وزاره النفط وزير النفط,,,,,
260,بخيت شبيب بخيت الرشيدي,"بخيت شبيب بخيت الرشيدي وزير النفط ووزير الكهرباء والماء اثناء ادايه اليمين الدستوريه امام سمو امير البلاد بخيت شبيب بخيت الرشيدي وزير النفط ووزير الكهرباء والماء اثناء ادايه اليمين الدستوريه امام سمو امير البلاد المصور : الديوان الاميري 12 ديسمبر, 2017 اغلاق",,,,,
261,بخيت شبيب بخيت الرشيدي,ترددت انباء عن قبول استقاله وزير النفط ووزير الكهرباء والماء المهندس بخيت شبيب بخيت الرشيدي,,,,,
262,عبدالله فالح رجعان راعي الفحماء,النايب عبدالله فالح رجعان راعي الفحماء النايب عبدالله فالح رجعان راعي الفحماء المصور : ارشيف,,,,,
263,صياح شليع صياح ابو شيبة,الموسوعه الحره معلومات شخصيه اسم الولاده صياح شايع صياح ابو شيبه الميلاد 1950 (العمر 76 سنه) الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب قبلي مستقل تعديل مصدري تعديل صياح شايع صياح ابو شيبه المطيري من مواليد دوله الكويت في عام 1950,,,,,
264,سعد زنيفر سعد علي العازمي,6 ديسمبر 2011 الانتخابات انتخابات مجلس الامه الكويتي 2009 معلومات شخصيه اسم الولاده سعد زنيفر سعد علي العازمي تاريخ الميلاد سنه 1950 الوفاه 6 ابريل 2023 (72-73 سنه) 1 لندن مواطنه الكويت الكنيه ابو راشد الديانه الاسلام الحياه العمليه المهنه سياسي اللغات العربيه الخدمه العسكريه الفرع المعارك والحروب حرب اكتوبر تعديل مصدري,,,,,
265,منال عبود,"27 ابريل 2017 03:00 ص المرشحه منال عبود لعموديه قريه صنصفط فيسبوك واتساب المنوفيه _ محمد فتحي علا غرار ما فعلته ناهد عبد الحميد مصطفا اسماعيل لاشين"" وشهرتها "" ناهد لاشين"" 39 عاما",,,,,
266,منال عبود,"والتا تقدمت باوراق ترشيحها منذ 3 سنوات تقدمت امراه اخرا من محافظه المنوفيه وها منال مبروك عبود غانم وشهرتها"" منال عبود ""والبالغه من العمر 40 عاما باوراق ترشحها علا منصب العموديه لقريه صنصفط التابعه لمركز منوف بمحافظه المنوفيه لكا تكون اول سيده تترشح لمنصب العموديه علا مستوا محافظه المنوفيه منذ اعلان الترشيح للمنصب علا مدار التاريخ",,,,,
267,عبدالرحمن سالم العتيقي,"1976ويعمل به اعتبارا من اول يوليو سنه نايب امير الكويت جابر الاحمد الجابر الصباح نايب رييس مجلس الوزراء جابر العلي السالم الصباح وزير الماليه عبد الرحمن سالم العتيقي ه 1396 ذو الحجه7صدر بقصر السيف في م1976 نوفمبر28الموافق IN THE NAME OF GOD, THE COMPASSIONATE, THE MERCIFUL Law Decree No",,,,,
268,منيزل جاسر فجري العنزي,الموسوعه الحره معلومات شخصيه اسم الولاده منيزل جاسر فجري العنزي الميلاد 1939 تاريخ الوفاه 16 ابريل 2025 (86 سنه) الجنسيه الديانه مسلم الحياه العمليه المدرسه الام ليسانس في الحقوق المهنه سياسي الحزب قبلي,,,,,
269,ناصر  المطيري,10:18 المطيري مشاركا في الجلسه العامه للمنتدا الرياضي اعتبر الامين العام لحوار التعاون الاسيوي السفير ناصر المطيري امس,,,,,
270,راشد سالم العميري,عضو المجلس الاعلا للبترول 1987 رييس قسم الهندسه الكيمياييه في جامعه الكويت 1983 1985 وزير النفط في دوله الكويت عام 1992 مراجع ^ راشد سالم العميري نسخه محفوظه 2020-02-08 علا موقع واي باك مشين ^ نسخه محفوظه 2019-02-11 علا موقع واي باك مشين بوابه السياسه بوابه الكويت بوابه اعلام هذه بذره مقاله عن موضوع له علاقه بسياسي او سياسيه من الكويت بحاجه للتوسيع,,,,,
271,راشد سالم العميري,احمد سعد حجا العميري مشاري حمود راشد الشويرد العميري داود سلمان العميري غانم مبارك العميري نايب فلاح سعيد سالم العميري راشد سالم العميري وزير حامد سعود محمد شويرد العميري عايشه غانم مبارك العميري نبيله سلمان انقيان سالم العميري عبداللطيف عبدالوهاب عبدالرحمن مبارك العميري سني نايب محمد حسين علي العميري حامد عبدالرحمن علي خليفه العميري سعود عبدالعزيز محمد سعد سالم العميري عيسا محمد عبدالرزاق محمد العميري Comments & Questions Michael Herb,,,,,
272,جاسم الاستاذ,(النهايه) م س ع / ط ا ب وزير الكهرباء والماء والطاقه المتجدده ووزير الاشغال العامه بالتكليف الدكتور جاسم الاستاذ مع عدد من قيادي وزاره الاشغال العامه الوزير خلال الجوله مع مهندسي المشروع مستشفا الولاده الجديد موجز الاخبار الكويت,,,,,
273,سعاد الفضلي,سعاد الفضلي عميد كليه العلوم الطبيه المساعده عبر قناه المجلس 22 يناير 2019 مشاركه,,,,,
274,محمد  الحمد,الموسوعه الحره محمد الحمد محمد الحمد في اخر ايامه اثناء عمله ضابطا بالشرطه الكويتيه سادس رييس لنادي القادسيه الكويتي في المنصب 1966,,,,,
275,محمد  الحمد,1976| محمد الحمد وكيل وزاره الكهرباء ل«القبس»: 3 اختيارات امام اصحاب العمارات لتوصيل المياه الا الشقق السكنيه,,,,,
276,محمد عوض عبيد محمد سالم الرقيب المطيري,الموسوعه الحره معلومات شخصيه اسم الولاده محمد عوض عبيد محمد سالم الرقيب المطيري تاريخ الميلاد (العمر 44-45) الجنسيه الكويت الديانه الاسلام الحياه العمليه المهنه سياسي تعديل مصدري,,,,,
277,محمد عوض عبيد محمد سالم الرقيب المطيري,تعديل محمد عوض عبيد محمد سالم الرقيب المطيري ( -) سياسي كويتي,,,,,
278,عبدالله علي,الموسوعه الحره معالي الشيخ عبدالله علي العبدالله السالم الصباح,,,,,
279,عبدالله علي,تعديل الشيخ عبدالله علي العبدالله السالم الصباح,,,,,
280,عبدالله علي,A+ Aعام السيره الذاتيه لوزير الدفاع الشيخ عبدالله علي عبدالله السالم الصباح 04/02/2025 LOC12:52 09:52 GMT الكويت,,,,,
281,عبدالله علي,2 (كونا) -- صدر مرسوم اميري بتعديل وزاري نص في مادته الثانيه علا تعيين الشيخ عبدالله علي عبدالله السالم الصباح وزيرا للدفاع وفيما يلي سيرته الذاتيه: حاز الشيخ عبدالله علي عبدالله السالم الصباح درجه البكالوريوس تخصص اداره الاعمال من جامعه البحرين,,,,,
282,عبدالله علي,كما نصت الماده الثانيه علا تعيين عبدالله علي عبدالله السالم الصباح وزيرا للدفاع,,,,,
283,طلال المطيري,خلال كلمته بافتتاح الدوره ال 28 للجنه الميثاق العربي طلال المطيري: جهود الكويت في حمايه حقوق الانسان تعكس التزامها بالنظام العربي 4 ديسمبر 2025 المصدر : الانباء A+ Aاضغط هنا لقراءه ملخص الموضوع X نجاح في عمليه تلخيص الموضوع حدث خطا,,,,,
284,طلال المطيري,الرجاء اعاده المحاوله لا يوجد نتايج في عمليه تلخيص الموضوع رييس اللجنه العربيه الدايمه لحقوق الانسان السفير طلال المطيري القاهره,,,,,
285,طلال المطيري,هناء السيد اشاد رييس اللجنه العربيه الدايمه لحقوق الانسان السفير طلال المطيري امس الاربعاء بجهود الكويت في تعزيز وحمايه حقوق الانسان,,,,,
286,طلال المطيري,Pocket اكد مندوب دوله الكويت الدايم لدا جامعه الدول العربيه السفير طلال المطيري ان انضمام دوله الكويت الا الجامعه العربيه في 20 من يوليو عام 1961 مثل لحظه تاريخيه عززت الاعتراف باستقلال البلاد وسيادتها ورسخت هويتها العربيه,,,,,
287,طلال المطيري,وفي تصريح عبر الهاتف ادلا به مندوب دوله الكويت الدايم لدا جامعه الدول العربيه السفير طلال المطيري لوكاله الانباء الكويتيه لدا مشاركته في عدد من الفعاليات التي اقيمت في ليبيا ضمن ايام طرابلس الاعلاميه ومنها منتدا الحوار الاعلامي العربي الدولي 2025 الذي انطلقت اعماله امس الخميس وافتتاح المتحف الوطني الليبي,,,,,
288,طلال المطيري,الهندي ضروره تفرضها التحديات العالميه 31/01/2026 LOC18:32 15:32 GMT مندوب الكويت الدايم لدا جامعه الدول العربيه السفير طلال المطيري يلقي كلمته خلال اعمال الدوره الثانيه للاجتماع الوزاري لمنتدا التعاون العربي,,,,,
289,طلال المطيري,جاء ذلك في كلمه دوله الكويت التي القاها مندوبها الدايم لدا جامعه الدول العربيه السفير طلال المطيري خلال اعمال الدوره الثانيه للاجتماع الوزاري لمنتدا التعاون العربي,,,,,
290,طلال المطيري,19:37 السفير طلال المطيري اعلن مندوب دوله الكويت الدايم لدا الجامعه العربيه السفير طلال المطيري اليوم فوز مرشح الكويت بعضويه لجنه الميثاق العربي لحقوق الانسان التابعه للجامعه لفتره تمتد اربع سنوات,,,,,
291,ناصر عبدالعزيز حسن صرخوه,الرييسيه / الدواير الانتخابيه / الرميثيه (1981) الرميثيه (1981) عام المجلس الاسم عدد الاصوات النتيجه الطايفه العايله القبيله ناصر عبدالعزيز حسن صرخوه 1 795,,,,,
